Test run for C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll (.NETCoreApp,Version=v8.0)
A total of 1 test files matched the specified pattern.
C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll
[xUnit.net 00:00:00.00] xUnit.net VSTest Adapter v2.8.2+699d445a1a (64-bit .NET 8.0.24)
[xUnit.net 00:00:01.61]   Discovering: Hamlet.RadioEngine.Tests
[xUnit.net 00:00:01.85]   Discovered:  Hamlet.RadioEngine.Tests
[xUnit.net 00:00:01.86]   Starting:    Hamlet.RadioEngine.Tests
[xUnit.net 00:00:02.08]   Finished:    Hamlet.RadioEngine.Tests
  Passed Hamlet.RadioEngine.Tests.Cw.WhereTheSecondDecodersFirstDitGoesTests.ThroughTheCaseSampleBySample [194 ms]
  Standard Output Messages:
 HM-REQ-122 | trace | emitted `GARIS CQ ` | 8256 decision samples
 mark | 1 | 10.0026 s to 10.0643 s | 493 samples
 mark | 2 | 10.1359 s to 10.3309 s | 1560 samples
 mark | 3 | 10.4025 s to 10.5975 s | 1560 samples
 mark | 4 | 10.6693 s to 10.7309 s | 493 samples
 mark | 5 | 10.9359 s to 10.9975 s | 493 samples
 mark | 6 | 11.0693 s to 11.2643 s | 1560 samples
 lead-in last second | 500 samples | in tone 227 | downs 22 | spikes 18 | ups 4 | mean CWupper 0.8389 | mean CWlower 0.8395 | mean value 0.8404 | mean magnitude 0.02390 | agc_peak 0.02862 | noise_floor 0.02273 | sig_avg 0.02400
 row | t_in s | t_filt s | magnitude | value | agc_peak | noise_floor | sig_avg | CWupper | CWlower | state | smpl_ctr | two_dots | events | printed | held
 row | 11.1099 | 11.1740 | 0.24030 | 1.2812 | 0.18757 | 0.02305 | 0.07441 | 0.3420 | 0.3146 | tone | 1360 | 965 |  |  | .
 row | 11.1119 | 11.1760 | 0.23976 | 1.2765 | 0.18783 | 0.02305 | 0.07458 | 0.3422 | 0.3148 | tone | 1376 | 965 |  |  | .
 row | 11.1139 | 11.1780 | 0.24054 | 1.2789 | 0.18809 | 0.02305 | 0.07475 | 0.3424 | 0.3149 | tone | 1392 | 965 |  |  | .
 row | 11.1159 | 11.1800 | 0.24024 | 1.2755 | 0.18835 | 0.02305 | 0.07491 | 0.3427 | 0.3151 | tone | 1408 | 965 |  |  | .
 row | 11.1179 | 11.1820 | 0.23884 | 1.2664 | 0.18861 | 0.02305 | 0.07508 | 0.3429 | 0.3153 | tone | 1424 | 965 |  |  | .
 row | 11.1199 | 11.1840 | 0.23884 | 1.2646 | 0.18886 | 0.02305 | 0.07524 | 0.3431 | 0.3155 | tone | 1440 | 965 |  |  | .
 row | 11.1219 | 11.1860 | 0.23974 | 1.2677 | 0.18911 | 0.02305 | 0.07540 | 0.3434 | 0.3157 | tone | 1456 | 965 |  |  | .
 row | 11.1239 | 11.1880 | 0.23981 | 1.2664 | 0.18936 | 0.02305 | 0.07557 | 0.3436 | 0.3159 | tone | 1472 | 965 |  |  | .
 row | 11.1259 | 11.1900 | 0.24010 | 1.2662 | 0.18962 | 0.02305 | 0.07573 | 0.3438 | 0.3160 | tone | 1488 | 965 |  |  | .
 row | 11.1279 | 11.1920 | 0.24096 | 1.2691 | 0.18987 | 0.02305 | 0.07590 | 0.3441 | 0.3162 | tone | 1504 | 965 |  |  | .
 row | 11.1299 | 11.1940 | 0.24040 | 1.2644 | 0.19013 | 0.02305 | 0.07606 | 0.3443 | 0.3164 | tone | 1520 | 965 |  |  | .
 row | 11.1319 | 11.1960 | 0.23913 | 1.2561 | 0.19037 | 0.02305 | 0.07623 | 0.3445 | 0.3166 | tone | 1536 | 965 |  |  | .
 row | 11.1339 | 11.1980 | 0.23936 | 1.2557 | 0.19062 | 0.02305 | 0.07639 | 0.3448 | 0.3168 | tone | 1552 | 965 |  |  | .
 row | 11.1359 | 11.2000 | 0.23999 | 1.2574 | 0.19086 | 0.02305 | 0.07655 | 0.3450 | 0.3170 | tone | 1568 | 965 |  |  | .
 row | 11.1379 | 11.2020 | 0.23905 | 1.2509 | 0.19111 | 0.02305 | 0.07671 | 0.3453 | 0.3172 | tone | 1584 | 965 |  |  | .
 row | 11.1399 | 11.2040 | 0.23835 | 1.2457 | 0.19134 | 0.02305 | 0.07688 | 0.3455 | 0.3174 | tone | 1600 | 965 |  |  | .
 row | 11.1419 | 11.2060 | 0.23897 | 1.2474 | 0.19158 | 0.02305 | 0.07704 | 0.3458 | 0.3176 | tone | 1616 | 965 |  |  | .
 row | 11.1439 | 11.2080 | 0.23970 | 1.2496 | 0.19182 | 0.02305 | 0.07720 | 0.3460 | 0.3178 | tone | 1632 | 965 |  |  | .
 row | 11.1459 | 11.2100 | 0.24012 | 1.2502 | 0.19206 | 0.02305 | 0.07736 | 0.3463 | 0.3180 | tone | 1648 | 965 |  |  | .
 row | 11.1479 | 11.2120 | 0.24088 | 1.2526 | 0.19231 | 0.02305 | 0.07753 | 0.3465 | 0.3182 | tone | 1664 | 965 |  |  | .
 row | 11.1499 | 11.2140 | 0.24131 | 1.2532 | 0.19255 | 0.02305 | 0.07769 | 0.3467 | 0.3184 | tone | 1680 | 965 |  |  | .
 row | 11.1519 | 11.2160 | 0.24154 | 1.2528 | 0.19280 | 0.02305 | 0.07786 | 0.3470 | 0.3185 | tone | 1696 | 965 |  |  | .
 row | 11.1539 | 11.2180 | 0.24314 | 1.2595 | 0.19305 | 0.02305 | 0.07802 | 0.3472 | 0.3187 | tone | 1712 | 965 |  |  | .
 row | 11.1559 | 11.2200 | 0.24481 | 1.2664 | 0.19331 | 0.02305 | 0.07819 | 0.3474 | 0.3189 | tone | 1728 | 965 |  |  | .
 row | 11.1579 | 11.2220 | 0.24382 | 1.2597 | 0.19356 | 0.02305 | 0.07835 | 0.3477 | 0.3191 | tone | 1744 | 965 |  |  | .
 row | 11.1599 | 11.2240 | 0.24172 | 1.2473 | 0.19380 | 0.02305 | 0.07852 | 0.3479 | 0.3193 | tone | 1760 | 965 |  |  | .
 row | 11.1619 | 11.2260 | 0.24193 | 1.2468 | 0.19404 | 0.02305 | 0.07868 | 0.3481 | 0.3195 | tone | 1776 | 965 |  |  | .
 row | 11.1639 | 11.2280 | 0.24366 | 1.2541 | 0.19429 | 0.02305 | 0.07884 | 0.3484 | 0.3197 | tone | 1792 | 965 |  |  | .
 row | 11.1659 | 11.2300 | 0.24453 | 1.2569 | 0.19454 | 0.02305 | 0.07901 | 0.3486 | 0.3198 | tone | 1808 | 965 |  |  | .
 row | 11.1679 | 11.2320 | 0.24427 | 1.2540 | 0.19479 | 0.02305 | 0.07918 | 0.3488 | 0.3200 | tone | 1824 | 965 |  |  | .
 row | 11.1699 | 11.2340 | 0.24276 | 1.2448 | 0.19503 | 0.02305 | 0.07934 | 0.3491 | 0.3202 | tone | 1840 | 965 |  |  | .
 row | 11.1719 | 11.2360 | 0.23935 | 1.2259 | 0.19525 | 0.02305 | 0.07950 | 0.3493 | 0.3204 | tone | 1856 | 965 |  |  | .
 row | 11.1739 | 11.2380 | 0.23684 | 1.2117 | 0.19546 | 0.02305 | 0.07966 | 0.3496 | 0.3207 | tone | 1872 | 965 |  |  | .
 row | 11.1759 | 11.2400 | 0.23788 | 1.2157 | 0.19567 | 0.02305 | 0.07981 | 0.3499 | 0.3209 | tone | 1888 | 965 |  |  | .
 row | 11.1779 | 11.2420 | 0.24057 | 1.2281 | 0.19589 | 0.02305 | 0.07998 | 0.3501 | 0.3211 | tone | 1904 | 965 |  |  | .
 row | 11.1799 | 11.2440 | 0.24155 | 1.2316 | 0.19612 | 0.02305 | 0.08014 | 0.3504 | 0.3213 | tone | 1920 | 965 |  |  | .
 row | 11.1819 | 11.2460 | 0.24054 | 1.2251 | 0.19634 | 0.02305 | 0.08030 | 0.3507 | 0.3215 | tone | 1936 | 965 |  |  | .
 row | 11.1839 | 11.2480 | 0.23980 | 1.2200 | 0.19656 | 0.02305 | 0.08046 | 0.3509 | 0.3217 | tone | 1952 | 965 |  |  | .
 row | 11.1859 | 11.2500 | 0.23976 | 1.2185 | 0.19678 | 0.02305 | 0.08062 | 0.3512 | 0.3219 | tone | 1968 | 965 |  |  | .
 row | 11.1879 | 11.2520 | 0.24056 | 1.2212 | 0.19700 | 0.02305 | 0.08078 | 0.3514 | 0.3221 | tone | 1984 | 965 |  |  | .
 row | 11.1899 | 11.2540 | 0.24260 | 1.2300 | 0.19722 | 0.02305 | 0.08094 | 0.3517 | 0.3223 | tone | 2000 | 965 |  |  | .
 row | 11.1919 | 11.2560 | 0.24392 | 1.2353 | 0.19746 | 0.02305 | 0.08110 | 0.3519 | 0.3225 | tone | 2016 | 965 |  |  | .
 row | 11.1939 | 11.2580 | 0.24317 | 1.2301 | 0.19769 | 0.02305 | 0.08126 | 0.3522 | 0.3227 | tone | 2032 | 965 |  |  | .
 row | 11.1959 | 11.2600 | 0.24304 | 1.2280 | 0.19791 | 0.02305 | 0.08142 | 0.3524 | 0.3229 | tone | 2048 | 965 |  |  | .
 row | 11.1979 | 11.2620 | 0.24510 | 1.2370 | 0.19815 | 0.02305 | 0.08159 | 0.3527 | 0.3231 | tone | 2064 | 965 |  |  | .
 row | 11.1999 | 11.2640 | 0.24692 | 1.2446 | 0.19839 | 0.02305 | 0.08175 | 0.3529 | 0.3233 | tone | 2080 | 965 |  |  | .
 row | 11.2019 | 11.2660 | 0.24764 | 1.2467 | 0.19864 | 0.02305 | 0.08192 | 0.3531 | 0.3235 | tone | 2096 | 965 |  |  | .
 row | 11.2039 | 11.2680 | 0.24980 | 1.2559 | 0.19890 | 0.02305 | 0.08209 | 0.3534 | 0.3237 | tone | 2112 | 965 |  |  | .
 row | 11.2059 | 11.2700 | 0.25229 | 1.2668 | 0.19916 | 0.02305 | 0.08226 | 0.3536 | 0.3238 | tone | 2128 | 965 |  |  | .
 row | 11.2079 | 11.2720 | 0.25084 | 1.2578 | 0.19942 | 0.02305 | 0.08243 | 0.3538 | 0.3240 | tone | 2144 | 965 |  |  | .
 row | 11.2099 | 11.2740 | 0.24659 | 1.2351 | 0.19966 | 0.02305 | 0.08259 | 0.3540 | 0.3242 | tone | 2160 | 965 |  |  | .
 row | 11.2119 | 11.2760 | 0.24486 | 1.2250 | 0.19988 | 0.02305 | 0.08275 | 0.3543 | 0.3244 | tone | 2176 | 965 |  |  | .
 row | 11.2139 | 11.2780 | 0.24674 | 1.2330 | 0.20012 | 0.02305 | 0.08292 | 0.3545 | 0.3246 | tone | 2192 | 965 |  |  | .
 row | 11.2159 | 11.2800 | 0.24801 | 1.2379 | 0.20036 | 0.02305 | 0.08308 | 0.3547 | 0.3248 | tone | 2208 | 965 |  |  | .
 row | 11.2179 | 11.2820 | 0.24686 | 1.2307 | 0.20059 | 0.02305 | 0.08325 | 0.3550 | 0.3250 | tone | 2224 | 965 |  |  | .
 row | 11.2199 | 11.2840 | 0.24431 | 1.2166 | 0.20081 | 0.02305 | 0.08341 | 0.3552 | 0.3252 | tone | 2240 | 965 |  |  | .
 row | 11.2219 | 11.2860 | 0.24172 | 1.2025 | 0.20101 | 0.02305 | 0.08357 | 0.3555 | 0.3254 | tone | 2256 | 965 |  |  | .
 row | 11.2239 | 11.2880 | 0.24165 | 1.2010 | 0.20122 | 0.02305 | 0.08372 | 0.3558 | 0.3256 | tone | 2272 | 965 |  |  | .
 row | 11.2259 | 11.2900 | 0.24477 | 1.2151 | 0.20143 | 0.02305 | 0.08388 | 0.3560 | 0.3258 | tone | 2288 | 965 |  |  | .
 row | 11.2279 | 11.2920 | 0.24713 | 1.2255 | 0.20166 | 0.02305 | 0.08405 | 0.3563 | 0.3260 | tone | 2304 | 965 |  |  | .
 row | 11.2299 | 11.2940 | 0.24721 | 1.2245 | 0.20189 | 0.02305 | 0.08421 | 0.3565 | 0.3262 | tone | 2320 | 965 |  |  | .
 row | 11.2319 | 11.2960 | 0.24803 | 1.2272 | 0.20212 | 0.02305 | 0.08437 | 0.3568 | 0.3264 | tone | 2336 | 965 |  |  | .
 row | 11.2339 | 11.2980 | 0.24990 | 1.2349 | 0.20236 | 0.02305 | 0.08454 | 0.3570 | 0.3266 | tone | 2352 | 965 |  |  | .
 row | 11.2359 | 11.3000 | 0.24868 | 1.2275 | 0.20259 | 0.02305 | 0.08470 | 0.3572 | 0.3268 | tone | 2368 | 965 |  |  | .
 row | 11.2379 | 11.3020 | 0.24516 | 1.2089 | 0.20280 | 0.02305 | 0.08486 | 0.3575 | 0.3270 | tone | 2384 | 965 |  |  | .
 row | 11.2399 | 11.3040 | 0.24468 | 1.2053 | 0.20301 | 0.02305 | 0.08502 | 0.3578 | 0.3272 | tone | 2400 | 965 |  |  | .
 row | 11.2419 | 11.3060 | 0.24729 | 1.2168 | 0.20323 | 0.02305 | 0.08519 | 0.3580 | 0.3274 | tone | 2416 | 965 |  |  | .
 row | 11.2439 | 11.3080 | 0.24881 | 1.2229 | 0.20346 | 0.02305 | 0.08535 | 0.3583 | 0.3276 | tone | 2432 | 965 |  |  | .
 row | 11.2459 | 11.3100 | 0.24900 | 1.2224 | 0.20369 | 0.02305 | 0.08551 | 0.3585 | 0.3278 | tone | 2448 | 965 |  |  | .
 row | 11.2479 | 11.3120 | 0.24960 | 1.2240 | 0.20392 | 0.02305 | 0.08568 | 0.3587 | 0.3280 | tone | 2464 | 965 |  |  | .
 row | 11.2499 | 11.3140 | 0.25055 | 1.2273 | 0.20415 | 0.02305 | 0.08584 | 0.3590 | 0.3282 | tone | 2480 | 965 |  |  | .
 row | 11.2519 | 11.3160 | 0.25225 | 1.2342 | 0.20439 | 0.02305 | 0.08601 | 0.3592 | 0.3284 | tone | 2496 | 965 |  |  | .
 row | 11.2539 | 11.3180 | 0.25516 | 1.2468 | 0.20465 | 0.02305 | 0.08618 | 0.3594 | 0.3286 | tone | 2512 | 965 |  |  | .
 row | 11.2559 | 11.3200 | 0.25738 | 1.2560 | 0.20491 | 0.02305 | 0.08635 | 0.3596 | 0.3287 | tone | 2528 | 965 |  |  | .
 row | 11.2579 | 11.3220 | 0.25738 | 1.2545 | 0.20517 | 0.02305 | 0.08652 | 0.3598 | 0.3289 | tone | 2544 | 965 |  |  | .
 row | 11.2599 | 11.3240 | 0.25668 | 1.2495 | 0.20543 | 0.02305 | 0.08669 | 0.3600 | 0.3291 | tone | 2560 | 965 |  |  | .
 row | 11.2619 | 11.3260 | 0.25365 | 1.2333 | 0.20567 | 0.02305 | 0.08686 | 0.3603 | 0.3292 | tone | 2576 | 965 |  |  | .
 row | 11.2639 | 11.3280 | 0.24392 | 1.1849 | 0.20586 | 0.02305 | 0.08701 | 0.3605 | 0.3295 | tone | 2592 | 965 |  |  | .
 row | 11.2659 | 11.3300 | 0.22872 | 1.1104 | 0.20598 | 0.02305 | 0.08716 | 0.3609 | 0.3298 | tone | 2608 | 965 |  |  | .
 row | 11.2679 | 11.3320 | 0.21690 | 1.0528 | 0.20603 | 0.02305 | 0.08729 | 0.3613 | 0.3301 | tone | 2624 | 965 |  |  | .
 row | 11.2699 | 11.3340 | 0.20633 | 1.0014 | 0.20603 | 0.02305 | 0.08741 | 0.3618 | 0.3305 | tone | 2640 | 965 |  |  | .
 row | 11.2719 | 11.3360 | 0.19311 | 0.9374 | 0.20602 | 0.02305 | 0.08751 | 0.3622 | 0.3309 | tone | 2656 | 965 |  |  | .
 row | 11.2739 | 11.3380 | 0.17847 | 0.8664 | 0.20599 | 0.02305 | 0.08760 | 0.3626 | 0.3313 | tone | 2672 | 965 |  |  | .
 row | 11.2759 | 11.3400 | 0.16395 | 0.7961 | 0.20595 | 0.02305 | 0.08768 | 0.3630 | 0.3316 | tone | 2688 | 965 |  |  | .
 row | 11.2779 | 11.3420 | 0.14809 | 0.7193 | 0.20589 | 0.02305 | 0.08774 | 0.3633 | 0.3319 | tone | 2704 | 965 |  |  | .
 row | 11.2799 | 11.3440 | 0.13184 | 0.6405 | 0.20582 | 0.02305 | 0.08778 | 0.3636 | 0.3322 | tone | 2720 | 965 |  |  | .
 row | 11.2819 | 11.3460 | 0.11625 | 0.5651 | 0.20573 | 0.02305 | 0.08781 | 0.3639 | 0.3324 | tone | 2736 | 965 |  |  | .
 row | 11.2839 | 11.3480 | 0.10110 | 0.4917 | 0.20562 | 0.02305 | 0.08782 | 0.3641 | 0.3326 | tone | 2752 | 965 |  |  | .
 row | 11.2859 | 11.3500 | 0.08592 | 0.4178 | 0.20562 | 0.02312 | 0.08782 | 0.3642 | 0.3327 | tone | 2768 | 965 |  |  | .
 row | 11.2879 | 11.3520 | 0.07072 | 0.3439 | 0.20562 | 0.02316 | 0.08781 | 0.3641 | 0.3327 | tone | 2784 | 965 |  |  | .
 row | 11.2899 | 11.3540 | 0.05484 | 0.2667 | 0.20562 | 0.02320 | 0.08777 | 0.3640 | 0.3326 | after | 2800 | 972 | up 1712 |  | .-
 row | 11.2919 | 11.3560 | 0.03919 | 0.1906 | 0.20562 | 0.02321 | 0.08772 | 0.3639 | 0.3325 | after | 2816 | 972 |  |  | .-
 row | 11.2939 | 11.3580 | 0.02518 | 0.1225 | 0.20562 | 0.02321 | 0.08766 | 0.3636 | 0.3323 | after | 2832 | 972 |  |  | .-
 row | 11.2959 | 11.3600 | 0.01882 | 0.0915 | 0.20562 | 0.02319 | 0.08759 | 0.3633 | 0.3320 | after | 2848 | 972 |  |  | .-
 row | 11.2979 | 11.3620 | 0.01918 | 0.0933 | 0.20562 | 0.02317 | 0.08752 | 0.3631 | 0.3318 | after | 2864 | 972 |  |  | .-
 row | 11.2999 | 11.3640 | 0.01787 | 0.0869 | 0.20562 | 0.02314 | 0.08745 | 0.3628 | 0.3315 | after | 2880 | 972 |  |  | .-
 row | 11.3019 | 11.3660 | 0.01647 | 0.0801 | 0.20562 | 0.02311 | 0.08738 | 0.3625 | 0.3312 | after | 2896 | 972 |  |  | .-
 row | 11.3039 | 11.3680 | 0.01641 | 0.0798 | 0.20562 | 0.02308 | 0.08731 | 0.3621 | 0.3309 | after | 2912 | 972 |  |  | .-
 row | 11.3059 | 11.3700 | 0.01673 | 0.0814 | 0.20562 | 0.02305 | 0.08724 | 0.3618 | 0.3306 | after | 2928 | 972 |  |  | .-
 row | 11.3079 | 11.3720 | 0.01696 | 0.0825 | 0.20562 | 0.02302 | 0.08717 | 0.3615 | 0.3303 | after | 2944 | 972 |  |  | .-
 row | 11.3099 | 11.3740 | 0.01791 | 0.0871 | 0.20562 | 0.02299 | 0.08710 | 0.3612 | 0.3301 | after | 2960 | 972 |  |  | .-
 row | 11.3119 | 11.3760 | 0.01808 | 0.0879 | 0.20562 | 0.02297 | 0.08703 | 0.3609 | 0.3298 | after | 2976 | 972 |  |  | .-
 row | 11.3139 | 11.3780 | 0.01914 | 0.0931 | 0.20562 | 0.02295 | 0.08697 | 0.3607 | 0.3295 | after | 2992 | 972 |  |  | .-
 row | 11.3159 | 11.3800 | 0.02083 | 0.1013 | 0.20562 | 0.02294 | 0.08690 | 0.3604 | 0.3293 | after | 3008 | 972 |  |  | .-
 row | 11.3179 | 11.3820 | 0.02193 | 0.1067 | 0.20562 | 0.02293 | 0.08683 | 0.3601 | 0.3291 | after | 3024 | 972 |  |  | .-
 row | 11.3199 | 11.3840 | 0.02147 | 0.1044 | 0.20562 | 0.02292 | 0.08677 | 0.3599 | 0.3288 | after | 3040 | 972 |  |  | .-
 row | 11.3219 | 11.3860 | 0.02360 | 0.1147 | 0.20562 | 0.02292 | 0.08671 | 0.3596 | 0.3286 | after | 3056 | 972 |  |  | .-
 row | 11.3239 | 11.3880 | 0.02304 | 0.1120 | 0.20562 | 0.02292 | 0.08664 | 0.3594 | 0.3284 | after | 3072 | 972 |  |  | .-
 row | 11.3259 | 11.3900 | 0.02543 | 0.1237 | 0.20562 | 0.02293 | 0.08658 | 0.3592 | 0.3282 | after | 3088 | 972 |  |  | .-
 row | 11.3279 | 11.3920 | 0.02847 | 0.1384 | 0.20562 | 0.02293 | 0.08652 | 0.3589 | 0.3280 | after | 3104 | 972 |  |  | .-
 row | 11.3299 | 11.3940 | 0.02877 | 0.1399 | 0.20562 | 0.02294 | 0.08647 | 0.3587 | 0.3278 | after | 3120 | 972 |  |  | .-
 row | 11.3319 | 11.3960 | 0.03094 | 0.1505 | 0.20562 | 0.02295 | 0.08641 | 0.3585 | 0.3276 | after | 3136 | 972 |  |  | .-
 row | 11.3339 | 11.3980 | 0.03216 | 0.1564 | 0.20562 | 0.02296 | 0.08636 | 0.3583 | 0.3275 | after | 3152 | 972 |  |  | .-
 row | 11.3359 | 11.4000 | 0.03390 | 0.1649 | 0.20562 | 0.02297 | 0.08630 | 0.3581 | 0.3273 | after | 3168 | 972 |  |  | .-
 row | 11.3379 | 11.4020 | 0.03442 | 0.1674 | 0.20562 | 0.02298 | 0.08625 | 0.3579 | 0.3271 | after | 3184 | 972 |  |  | .-
 row | 11.3399 | 11.4040 | 0.03314 | 0.1612 | 0.20562 | 0.02299 | 0.08620 | 0.3577 | 0.3270 | after | 3200 | 972 |  |  | .-
 row | 11.3419 | 11.4060 | 0.03176 | 0.1545 | 0.20562 | 0.02300 | 0.08614 | 0.3575 | 0.3268 | after | 3216 | 972 |  |  | .-
 row | 11.3439 | 11.4080 | 0.03269 | 0.1590 | 0.20562 | 0.02301 | 0.08609 | 0.3573 | 0.3266 | after | 3232 | 972 |  |  | .-
 row | 11.3459 | 11.4100 | 0.03229 | 0.1570 | 0.20562 | 0.02302 | 0.08604 | 0.3571 | 0.3265 | after | 3248 | 972 |  |  | .-
 row | 11.3479 | 11.4120 | 0.03068 | 0.1492 | 0.20562 | 0.02302 | 0.08598 | 0.3569 | 0.3263 | after | 3264 | 972 |  |  | .-
 row | 11.3499 | 11.4140 | 0.03014 | 0.1466 | 0.20562 | 0.02303 | 0.08593 | 0.3567 | 0.3261 | after | 3280 | 972 |  |  | .-
 row | 11.3519 | 11.4160 | 0.02986 | 0.1452 | 0.20562 | 0.02304 | 0.08587 | 0.3565 | 0.3259 | after | 3296 | 972 |  |  | .-
 row | 11.3539 | 11.4180 | 0.02836 | 0.1379 | 0.20562 | 0.02304 | 0.08581 | 0.3563 | 0.3257 | after | 3312 | 972 |  |  | .-
 row | 11.3559 | 11.4200 | 0.02888 | 0.1405 | 0.20562 | 0.02305 | 0.08575 | 0.3561 | 0.3256 | after | 3328 | 972 |  |  | .-
 row | 11.3579 | 11.4220 | 0.02975 | 0.1447 | 0.20562 | 0.02306 | 0.08570 | 0.3558 | 0.3254 | after | 3344 | 972 |  |  | .-
 row | 11.3599 | 11.4240 | 0.02704 | 0.1315 | 0.20562 | 0.02306 | 0.08564 | 0.3556 | 0.3252 | after | 3360 | 972 |  |  | .-
 row | 11.3619 | 11.4260 | 0.02683 | 0.1305 | 0.20562 | 0.02306 | 0.08558 | 0.3554 | 0.3250 | after | 3376 | 972 |  |  | .-
 row | 11.3639 | 11.4280 | 0.02590 | 0.1259 | 0.20562 | 0.02307 | 0.08552 | 0.3552 | 0.3248 | after | 3392 | 972 |  |  | .-
 row | 11.3659 | 11.4300 | 0.02477 | 0.1204 | 0.20562 | 0.02307 | 0.08546 | 0.3549 | 0.3246 | after | 3408 | 972 |  |  | .-
 row | 11.3679 | 11.4320 | 0.02366 | 0.1151 | 0.20562 | 0.02307 | 0.08540 | 0.3547 | 0.3244 | after | 3424 | 972 |  |  | .-
 row | 11.3699 | 11.4340 | 0.02242 | 0.1090 | 0.20562 | 0.02306 | 0.08534 | 0.3544 | 0.3242 | after | 3440 | 972 |  |  | .-
 row | 11.3719 | 11.4360 | 0.02380 | 0.1158 | 0.20562 | 0.02307 | 0.08527 | 0.3542 | 0.3239 | after | 3456 | 972 |  |  | .-
 row | 11.3739 | 11.4380 | 0.02479 | 0.1205 | 0.20562 | 0.02307 | 0.08521 | 0.3540 | 0.3237 | after | 3472 | 972 |  |  | .-
 row | 11.3759 | 11.4400 | 0.02409 | 0.1172 | 0.20562 | 0.02307 | 0.08515 | 0.3537 | 0.3235 | after | 3488 | 972 |  |  | .-
 row | 11.3779 | 11.4420 | 0.02510 | 0.1221 | 0.20562 | 0.02307 | 0.08509 | 0.3535 | 0.3233 | after | 3504 | 972 |  |  | .-
 row | 11.3799 | 11.4440 | 0.02760 | 0.1342 | 0.20562 | 0.02307 | 0.08504 | 0.3533 | 0.3231 | after | 3520 | 972 |  |  | .-
 row | 11.3819 | 11.4460 | 0.02708 | 0.1317 | 0.20562 | 0.02308 | 0.08498 | 0.3531 | 0.3230 | after | 3536 | 972 |  |  | .-
 row | 11.3839 | 11.4480 | 0.02828 | 0.1375 | 0.20562 | 0.02308 | 0.08492 | 0.3528 | 0.3228 | after | 3552 | 972 |  |  | .-
 row | 11.3859 | 11.4500 | 0.02790 | 0.1357 | 0.20562 | 0.02309 | 0.08486 | 0.3526 | 0.3226 | after | 3568 | 972 |  |  | .-
 row | 11.3879 | 11.4520 | 0.02808 | 0.1366 | 0.20562 | 0.02309 | 0.08481 | 0.3524 | 0.3224 | after | 3584 | 972 |  |  | .-
 row | 11.3899 | 11.4540 | 0.02481 | 0.1206 | 0.20562 | 0.02310 | 0.08475 | 0.3522 | 0.3222 | after | 3600 | 972 |  |  | .-
 row | 11.3919 | 11.4560 | 0.02428 | 0.1181 | 0.20562 | 0.02310 | 0.08469 | 0.3519 | 0.3220 | after | 3616 | 972 |  |  | .-
 row | 11.3939 | 11.4580 | 0.02428 | 0.1181 | 0.20562 | 0.02310 | 0.08463 | 0.3517 | 0.3218 | after | 3632 | 972 |  |  | .-
 row | 11.3959 | 11.4600 | 0.02346 | 0.1141 | 0.20562 | 0.02310 | 0.08456 | 0.3515 | 0.3216 | after | 3648 | 972 |  |  | .-
 row | 11.3979 | 11.4620 | 0.02308 | 0.1123 | 0.20562 | 0.02310 | 0.08450 | 0.3512 | 0.3214 | after | 3664 | 972 |  |  | .-
 row | 11.3999 | 11.4640 | 0.02254 | 0.1096 | 0.20562 | 0.02310 | 0.08444 | 0.3510 | 0.3212 | after | 3680 | 972 |  |  | .-
 row | 11.4019 | 11.4660 | 0.02301 | 0.1119 | 0.20562 | 0.02309 | 0.08438 | 0.3508 | 0.3209 | after | 3696 | 972 |  |  | .-
 row | 11.4039 | 11.4680 | 0.02229 | 0.1084 | 0.20562 | 0.02309 | 0.08432 | 0.3505 | 0.3207 | after | 3712 | 972 |  |  | .-
 row | 11.4059 | 11.4700 | 0.02306 | 0.1122 | 0.20562 | 0.02309 | 0.08426 | 0.3503 | 0.3205 | after | 3728 | 972 |  |  | .-
 row | 11.4079 | 11.4720 | 0.02308 | 0.1122 | 0.20562 | 0.02309 | 0.08420 | 0.3500 | 0.3203 | after | 3744 | 972 |  |  | .-
 row | 11.4099 | 11.4740 | 0.02218 | 0.1079 | 0.20562 | 0.02309 | 0.08413 | 0.3498 | 0.3201 | after | 3760 | 972 |  |  | .-
 row | 11.4119 | 11.4760 | 0.02067 | 0.1005 | 0.20562 | 0.02307 | 0.08407 | 0.3495 | 0.3199 | after | 3776 | 972 |  |  | .-
 row | 11.4139 | 11.4780 | 0.02040 | 0.0992 | 0.20562 | 0.02306 | 0.08401 | 0.3493 | 0.3196 | after | 3792 | 972 |  |  | .-
 row | 11.4159 | 11.4800 | 0.01934 | 0.0941 | 0.20562 | 0.02304 | 0.08394 | 0.3490 | 0.3194 | after | 3808 | 972 |  |  | .-
 row | 11.4179 | 11.4820 | 0.01973 | 0.0959 | 0.20562 | 0.02303 | 0.08388 | 0.3487 | 0.3191 | idle | 3824 | 972 |  | A | 
 row | 11.4199 | 11.4840 | 0.02106 | 0.1024 | 0.20562 | 0.02302 | 0.08381 | 0.3485 | 0.3189 | idle | 3840 | 972 |  |  | 
